credit_amount,business_age_months,monthly_income_avg,total_deposits_3m,revenue_volatility_3m,request_ratio,dti_monthly,nsf_count_3m,negative_days_3m,owner_percentage,owner_credit_score,p_viable,risk_sharp
10809.75,13,8651.63,28485.88,0.676,1.249,0.1,6,4,72.3,666,0.32,1
36312.6,24,30214.84,98416.62,0.55,1.202,0.334,3,5,75.1,651,0.857,0
23782.46,67,10359.33,32202.48,0.553,2.296,0.616,3,4,69.8,623,0.499,1
22977.1,24,20233.31,65352.29,0.715,1.136,0.256,2,5,79.2,573,0.695,0
18279.83,46,11516.51,30644.44,0.705,1.587,0.455,5,8,82.8,631,0.269,1
45465.26,26,25900.16,77118.9,0.698,1.755,0.248,3,2,28.5,565,0.796,0
12609.3,26,12481.37,35441.15,0.755,1.01,0.468,8,6,91.7,615,0.147,1
10625.18,32,11381.13,38107.83,0.557,0.934,0.237,4,4,83.4,655,0.53,0
13852.64,21,6260.63,19058.32,0.66,2.213,0.402,4,6,87.5,620,0.244,1
44353.82,39,41235.84,122133.68,0.637,1.076,0.331,1,7,97.1,774,0.966,0
43465.48,9,22490.04,61975.89,0.81,1.933,0.513,3,4,90.7,650,0.585,0
26447.95,55,20587.54,56528.65,0.6,1.285,0.364,3,4,81.2,714,0.778,0
6544.31,116,16249.17,44346.2,0.598,0.403,0.46,2,5,65.9,666,0.799,0
8456.2,47,9044.76,28751.82,0.75,0.935,0.459,5,6,80.2,588,0.246,1
22337.26,28,17743.62,55777.23,0.66,1.259,0.449,6,3,53.9,621,0.434,1
10183.44,43,12708.58,38888.57,0.602,0.801,0.178,3,5,81.4,649,0.618,0
17600.78,87,14701.09,46894.66,0.552,1.197,0.448,4,5,72.2,620,0.618,0
21233.71,41,22390.05,62841.61,0.514,0.948,0.637,4,1,24.0,658,0.735,1
19035.49,18,14075.06,35997.23,0.633,1.352,0.169,8,6,31.3,620,0.238,1
12714.36,13,10655.86,33715.08,0.574,1.193,0.441,1,6,81.3,665,0.528,0
22457.27,6,26536.01,79249.78,0.731,0.846,0.516,4,4,90.1,717,0.676,0
18145.95,77,8805.82,28177.6,0.485,2.061,0.275,4,5,13.8,709,0.595,0
5307.37,33,5126.18,15902.76,0.681,1.035,0.371,2,2,84.2,680,0.49,0
12816.02,42,9285.09,27691.42,0.718,1.38,0.11,4,2,98.5,669,0.553,0
7924.6,14,12181.5,37145.55,0.722,0.651,0.362,3,4,93.9,594,0.427,0
25811.34,18,18001.64,60092.73,0.63,1.434,0.258,3,2,58.1,726,0.752,0
8348.45,22,7029.65,20599.47,0.718,1.188,0.34,2,9,72.9,551,0.247,1
65044.000799999965,30,46340.38859999986,140030.18359999993,0.638,1.354,0.307,4,7,62.7,639,1.0,0
13869.04,38,11824.03,36349.21,0.609,1.173,0.377,4,3,54.5,605,0.477,0
8283.69,36,12792.1,33234.91,0.618,0.648,0.158,4,8,14.5,696,0.484,1
8673.29,19,4998.9,13420.19,0.702,1.735,0.115,4,6,14.8,763,0.361,1
10074.35,60,6496.42,19427.5,0.509,1.551,0.327,0,4,41.5,638,0.692,0
5000.0,53,5154.04,14846.49,0.593,0.97,0.371,1,8,16.8,758,0.525,1
21188.79,28,32113.22,89017.22,0.674,0.66,0.386,1,7,54.8,629,0.866,0
33656.44,23,28551.61,92991.95,0.619,1.179,0.358,3,3,78.4,623,0.837,0
20237.84,18,13473.09,35583.81,0.575,1.502,0.305,3,2,95.2,619,0.58,0
6455.09,30,5490.72,16210.4,0.594,1.176,0.162,3,6,18.5,733,0.459,0
5398.98,51,9464.09,26407.08,0.639,0.57,0.192,0,6,81.9,730,0.737,0
32087.83,23,23303.45,78203.3,0.69,1.377,0.307,3,5,75.5,640,0.732,0
7383.72,14,8216.96,29615.61,0.75,0.899,0.205,3,7,63.6,696,0.385,1
9768.95,23,7065.22,20667.92,0.718,1.383,0.18,2,4,71.6,626,0.478,0
16824.57,28,9874.77,31635.49,0.709,1.704,0.417,2,7,73.2,725,0.467,0
14076.07,9,9543.45,31538.63,0.545,1.475,0.294,2,3,58.4,630,0.547,0
21822.98,38,21090.28,67819.87,0.69,1.035,0.499,1,4,49.0,715,0.808,0
5000.0,15,3598.6726000000003,10774.730800000001,0.643,1.606,0.05,5,5,83.9,707,0.292,1
13423.62,60,12817.94,33000.04,0.512,1.047,0.367,2,4,57.2,687,0.709,0
11118.95,49,9733.89,31949.67,0.668,1.142,0.349,1,7,33.7,528,0.493,1
12303.51,42,8684.5,26802.33,0.651,1.417,0.32,6,4,92.5,706,0.342,1
9321.73,10,14707.39,43313.7,0.737,0.634,0.17,1,4,56.6,732,0.726,0
5000.0,37,6713.0,20013.18,0.609,0.745,0.577,6,4,97.3,674,0.217,1
13391.21,16,14288.94,43751.07,0.667,0.937,0.56,3,7,41.5,714,0.427,0
27091.72,31,14495.18,42601.91,0.523,1.869,0.382,3,4,53.6,656,0.607,0
24797.62,47,15575.82,45400.72,0.766,1.592,0.453,2,3,51.2,612,0.631,0
14366.26,23,18551.11,51300.4,0.564,0.774,0.297,2,5,97.5,654,0.711,0
19664.53,56,18747.08,58536.64,0.559,1.049,0.124,3,4,55.4,753,0.84,0
14698.25,42,16594.38,49139.65,0.562,0.886,0.372,6,2,64.2,683,0.555,1
13468.6,30,8051.41,22622.06,0.668,1.673,0.207,4,4,74.2,616,0.391,1
19598.89,25,22738.77,68749.89,0.594,0.862,0.219,3,5,58.8,714,0.789,0
7720.97,4,5703.45,17168.97,0.764,1.354,0.417,5,8,71.4,707,0.151,1
24493.6,72,18490.3,57715.56,0.618,1.325,0.366,1,3,96.4,738,0.875,0
9072.99,36,8926.16,26714.46,0.541,1.016,0.196,4,4,94.5,594,0.456,0
5000.0,13,3598.6726000000003,11246.05,0.735,1.4,0.294,5,4,58.6,618,0.191,1
14746.53,125,13137.21,38550.58,0.602,1.123,0.371,7,4,97.3,746,0.598,1
10254.2,17,11001.87,32474.49,0.617,0.932,0.252,2,4,85.8,645,0.568,0
35374.55,19,27397.58,84017.81,0.58,1.291,0.105,4,1,98.6,500,0.815,1
43219.47,49,44057.93,136267.44,0.647,0.981,0.336,5,3,59.7,566,0.932,1
10773.83,10,9133.57,30056.66,0.724,1.18,0.078,6,6,54.2,712,0.3,1
5000.0,37,4586.92,14914.17,0.579,1.09,0.376,4,4,71.3,630,0.32,1
14414.78,50,6215.37,18581.08,0.695,2.319,0.254,3,9,99.5,620,0.263,1
13251.68,81,20991.35,55869.85,0.544,0.631,0.236,4,2,73.3,759,0.863,0
20766.26,20,16650.65,52685.4,0.745,1.247,0.306,3,7,43.4,673,0.534,0
6792.1,12,8744.41,27340.93,0.565,0.777,0.373,7,5,77.3,723,0.227,1
5446.9,13,5471.06,16698.15,0.626,0.996,0.449,2,1,94.9,673,0.457,0
53939.27,135,34576.86,110146.94,0.517,1.56,0.414,2,1,93.6,635,0.978,0
7400.36,23,6602.51,19223.46,0.595,1.121,0.547,5,3,98.1,561,0.213,1
18491.6,40,9097.31,23809.43,0.638,2.033,0.269,2,3,80.9,631,0.579,0
14553.27,75,16271.8,45400.82,0.569,0.894,0.25,4,3,78.5,638,0.72,0
6755.73,144,5948.25,13709.16,0.529,1.136,0.374,4,5,42.2,590,0.608,0
45146.93,103,29223.68,90783.96,0.526,1.545,0.578,0,4,66.1,703,0.957,0
37756.2,128,46340.38859999986,140030.18359999993,0.438,0.62,0.586,1,5,68.6,614,0.997,0
24369.34,19,12764.18,40929.21,0.663,1.909,0.753,8,3,75.7,666,0.134,1
10428.49,20,12795.39,40700.27,0.655,0.815,0.422,2,4,57.0,629,0.543,0
14285.99,24,11383.54,32812.45,0.589,1.255,0.288,5,1,77.3,607,0.452,1
14135.27,130,18688.9,52368.47,0.623,0.756,0.427,6,4,63.9,572,0.652,1
5403.92,4,5834.5,16400.43,0.712,0.926,0.509,3,9,98.5,622,0.165,1
12120.12,20,6099.86,21103.19,0.719,1.987,0.236,4,5,61.1,646,0.31,1
9300.32,49,10966.28,32500.53,0.572,0.848,0.334,5,3,59.5,667,0.484,1
23146.5,52,14358.01,42131.71,0.461,1.612,0.14,3,3,35.0,633,0.748,0
7899.54,10,6279.55,19277.9,0.803,1.258,0.246,4,7,96.4,663,0.235,1
10224.02,65,6430.18,16842.18,0.623,1.59,0.195,5,6,21.7,674,0.382,1
8657.95,17,10305.9,29935.23,0.694,0.84,0.225,1,5,33.6,705,0.611,0
5000.0,11,5160.58,14420.75,0.703,0.969,0.385,5,3,56.3,728,0.259,1
26612.22,144,31368.22,86076.86,0.56,0.848,0.216,6,4,59.4,723,0.937,1
5206.53,15,3598.6726000000003,10774.730800000001,0.605,1.736,0.075,4,6,30.8,600,0.266,1
6960.96,22,5450.59,16413.58,0.594,1.277,0.203,1,6,11.3,665,0.507,0
35183.85,23,32212.69,86936.09,0.582,1.092,0.458,1,4,87.8,751,0.918,0
20612.34,34,9123.53,26570.07,0.687,2.259,0.206,2,7,71.8,630,0.479,0
33463.86,21,15265.44,46089.33,0.576,2.192,0.244,2,7,47.1,739,0.669,0
14917.99,20,12595.59,39151.9,0.556,1.184,0.292,0,2,67.1,679,0.781,0
6300.44,17,7738.62,22709.13,0.625,0.814,0.309,3,2,74.0,573,0.416,0
65044.000799999965,125,34130.06,105093.55,0.513,2.446,0.417,3,3,18.1,778,0.972,0
20313.47,15,9059.1,26411.44,0.668,2.242,0.176,2,1,18.0,709,0.642,0
10755.48,53,8377.4,27708.71,0.591,1.284,0.319,3,2,27.7,684,0.602,0
23172.49,62,21149.99,66211.39,0.642,1.096,0.44,2,5,68.2,683,0.798,0
7714.12,118,5188.15,14728.74,0.628,1.487,0.622,4,7,92.5,677,0.379,1
10616.43,28,9506.91,27390.56,0.659,1.117,0.474,1,8,71.0,629,0.424,1
18810.15,118,11525.99,35663.12,0.623,1.632,0.538,4,2,46.6,702,0.686,0
19914.65,53,12517.72,35975.84,0.661,1.591,0.203,1,6,60.5,638,0.692,0
6885.41,12,9391.5,23824.23,0.609,0.733,0.259,0,4,85.3,595,0.602,0
27601.91,11,16345.97,50198.05,0.614,1.689,0.345,2,8,99.7,613,0.526,1
19381.52,35,25870.07,75230.32,0.577,0.749,0.349,1,3,84.3,557,0.86,0
27248.76,85,22294.51,70521.25,0.565,1.222,0.415,3,4,55.2,645,0.832,0
5009.45,12,7713.75,23216.87,0.657,0.649,0.42,3,4,76.6,594,0.326,1
14500.59,27,17227.86,54354.14,0.694,0.842,0.311,3,3,80.9,622,0.642,0
23591.76,21,18850.79,67948.97,0.649,1.251,0.34,2,9,79.0,572,0.573,1
16466.63,12,16284.51,53864.26,0.689,1.011,0.324,3,3,59.0,565,0.554,0
16211.36,21,20517.54,59825.69,0.577,0.79,0.184,2,8,83.6,777,0.774,1
5000.0,45,3598.6726000000003,10774.730800000001,0.658,1.606,0.509,1,8,42.5,665,0.342,1
21586.39,23,11213.94,33958.35,0.627,1.925,0.569,1,2,88.1,640,0.585,0
21915.01,82,18464.62,56583.29,0.545,1.187,0.73,2,5,63.9,622,0.705,1
5453.02,34,4523.17,11867.81,0.607,1.206,0.621,2,5,98.2,680,0.339,1
19372.46,48,13310.13,43298.65,0.734,1.455,0.343,6,5,69.5,661,0.378,1
15973.59,10,21592.09,52830.07,0.59,0.74,0.693,4,4,54.4,642,0.488,1
8093.93,28,11837.47,35463.74,0.701,0.684,0.39,3,5,99.5,683,0.479,0
26386.52,133,28099.6,72452.12,0.53,0.939,0.461,5,3,82.1,694,0.895,1
21903.57,87,26234.14,74273.18,0.48,0.835,0.67,3,2,78.6,528,0.824,1
31653.6,36,26134.01,79716.96,0.618,1.211,0.455,5,5,68.4,661,0.679,1
26911.65,18,20582.09,66037.03,0.499,1.308,0.209,0,4,73.2,683,0.88,0
32981.24,21,31018.93,100665.05,0.777,1.063,0.342,2,7,72.8,645,0.829,0
14166.56,43,8019.69,23687.54,0.612,1.766,0.09,6,2,64.3,570,0.381,1
21252.18,31,10854.58,35144.14,0.729,1.958,0.339,5,6,67.9,638,0.312,1
5000.0,131,3713.51,11084.73,0.641,1.346,0.507,0,6,43.9,653,0.668,0
22199.17,124,10154.24,28727.11,0.5,2.186,0.236,3,1,59.4,673,0.823,0
37309.35,23,27508.36,84989.66,0.657,1.356,0.056,4,6,75.2,713,0.824,0
9768.98,44,8399.58,23349.15,0.649,1.163,0.215,4,2,95.3,718,0.548,0
12385.45,83,22221.73,65954.86,0.714,0.557,0.326,3,6,88.6,645,0.781,0
15738.57,54,17426.97,50278.75,0.605,0.903,0.223,3,4,99.9,681,0.751,0
26267.33,101,37628.84,98888.22,0.551,0.698,0.48,2,4,89.3,653,0.959,0
5000.0,7,3598.6726000000003,10774.730800000001,0.59,1.491,0.203,6,5,52.6,714,0.209,1
23746.7,16,14528.24,44086.79,0.605,1.635,0.406,6,4,61.2,706,0.388,1
22653.36,92,22101.49,72407.2,0.535,1.025,0.531,1,7,96.6,700,0.868,0
8812.23,125,9612.59,24527.19,0.631,0.917,0.554,4,4,97.6,649,0.565,0
21883.96,97,26148.91,73970.28,0.695,0.837,0.304,4,9,77.9,733,0.76,1
5557.19,4,4773.23,15611.88,0.726,1.164,0.05,1,2,73.1,694,0.578,0
27056.61,22,22888.54,71574.69,0.682,1.182,0.371,5,5,81.6,636,0.577,1
5942.55,9,3598.6726000000003,10774.730800000001,0.735,1.981,0.162,3,6,95.1,667,0.284,1
16781.1,25,7439.75,24911.41,0.613,2.256,0.362,5,4,42.0,619,0.289,1
5015.81,35,9623.61,27105.23,0.744,0.521,0.449,2,6,82.4,687,0.449,0
24318.11,27,14080.4,39320.79,0.554,1.727,0.411,5,7,62.3,679,0.381,1
5819.43,37,3823.39,12255.59,0.618,1.522,0.361,0,2,78.0,654,0.601,0
18863.87,18,18152.49,57218.51,0.709,1.039,0.211,5,5,57.6,597,0.484,1
28035.35,27,21185.88,62921.01,0.618,1.323,0.097,5,5,14.1,694,0.685,1
58454.56,36,36588.98,108417.23,0.809,1.598,0.345,7,5,79.2,676,0.755,1
30104.39,16,15474.28,42816.84,0.714,1.945,0.503,2,5,85.2,581,0.477,0
5284.66,11,8390.36,28349.61,0.746,0.63,0.165,3,4,62.4,699,0.467,0
5000.0,60,6088.91,21228.07,0.565,0.821,0.393,3,5,60.8,644,0.452,0
7245.19,21,7647.47,24992.73,0.733,0.947,0.241,6,6,84.5,597,0.197,1
34243.23,23,44920.68,140030.18359999993,0.708,0.762,0.207,5,6,81.1,691,0.93,1
32853.29,111,19003.18,59699.84,0.657,1.729,0.172,1,1,91.3,608,0.923,0
13906.49,12,11074.73,34103.99,0.521,1.256,0.378,4,5,64.2,562,0.349,1
31283.97,36,32064.75,82630.03,0.583,0.976,0.659,2,8,85.4,670,0.796,1
5000.0,67,6241.16,18010.79,0.633,0.801,0.418,5,6,60.3,612,0.281,1
20719.76,106,18831.45,60199.4,0.579,1.1,0.427,2,3,10.7,673,0.868,0
41319.18,91,22574.44,63134.54,0.568,1.83,0.402,4,6,75.8,747,0.805,0
65044.000799999965,144,32207.65,97824.36,0.425,2.306,0.47,4,3,91.9,728,0.963,0
25644.49,54,22008.48,72136.52,0.631,1.165,0.206,4,3,65.3,641,0.792,0
18058.21,20,13137.67,43111.5,0.685,1.375,0.533,2,8,60.6,652,0.421,1
5000.0,13,4596.76,14824.19,0.679,1.088,0.298,5,6,81.3,546,0.159,1
6532.53,40,9731.81,29858.03,0.638,0.671,0.366,4,7,67.8,600,0.333,1
22938.17,24,20209.27,64497.24,0.721,1.135,0.148,1,5,70.7,723,0.83,0
31461.18,26,30622.26,90092.68,0.639,1.027,0.43,4,1,79.9,725,0.863,0
7996.8,124,7697.62,26239.19,0.454,1.039,0.413,1,3,55.5,774,0.849,0
5000.0,41,5228.73,13689.93,0.741,0.956,0.689,2,6,66.2,611,0.256,1
6561.68,19,3793.53,11442.44,0.767,1.73,0.25,8,3,23.4,653,0.066,1
8980.44,41,7526.98,21729.81,0.638,1.193,0.453,2,6,57.8,589,0.39,1
18807.02,21,21241.08,67202.07,0.72,0.885,0.081,4,8,77.7,661,0.63,1
36924.35,12,28886.43,84305.67,0.561,1.278,0.248,5,4,86.2,734,0.796,1
5000.0,53,3598.6726000000003,12234.87,0.621,1.463,0.467,4,4,11.5,696,0.331,1
6551.92,73,7210.98,23217.71,0.481,0.909,0.564,3,2,75.7,629,0.538,0
8240.67,22,5003.1,13810.25,0.746,1.647,0.278,5,5,58.6,659,0.226,1
6112.0,94,9940.96,23462.14,0.468,0.615,0.187,3,5,52.5,576,0.654,0
12702.65,44,10566.48,28813.66,0.606,1.202,0.362,5,6,26.8,610,0.333,1
6193.47,4,9892.99,31012.09,0.701,0.626,0.484,4,3,76.0,684,0.337,1
20597.56,13,15063.9,44239.88,0.729,1.367,0.477,4,8,24.0,741,0.374,1
6751.81,24,3598.6726000000003,10774.730800000001,0.704,2.037,0.355,7,3,90.8,661,0.154,1
20250.86,16,9385.96,26528.34,0.75,2.158,0.249,6,2,69.5,765,0.366,1
36563.25,13,26321.08,84205.31,0.724,1.389,0.457,2,7,96.7,745,0.769,0
43698.17,117,43722.28,127692.31,0.626,0.999,0.487,5,5,67.5,714,0.96,1
27367.73,16,30473.07,88236.87,0.54,0.898,0.261,3,1,78.3,664,0.897,0
28044.78,96,19473.01,63066.83,0.532,1.44,0.373,3,4,83.9,656,0.83,0
9355.94,44,8557.73,28881.34,0.668,1.093,0.332,6,4,88.7,591,0.28,1
15979.42,130,17229.86,47083.55,0.647,0.927,0.33,8,2,83.0,643,0.493,1
57092.68,9,46340.38859999986,140030.18359999993,0.632,1.01,0.448,0,8,30.6,542,0.982,1
7302.0,10,8314.54,24723.18,0.816,0.878,0.05,4,8,84.7,607,0.272,1
32382.26,26,31908.46,102756.9,0.675,1.015,0.396,3,5,51.0,679,0.856,0
5000.0,91,3598.6726000000003,11064.0,0.533,1.427,0.472,0,5,67.5,662,0.642,0
28905.76,111,21691.3,65178.19,0.465,1.333,0.412,4,4,74.4,759,0.873,0
21451.3,50,18242.38,55000.15,0.675,1.176,0.342,2,6,71.2,574,0.666,0
17287.89,35,16006.18,50585.68,0.598,1.08,0.299,7,7,63.9,777,0.419,1
14510.93,21,13520.88,37004.54,0.643,1.073,0.209,0,6,93.1,675,0.714,0
30051.88,88,19507.85,53173.11,0.587,1.541,0.423,2,7,99.7,699,0.791,0
22931.46,144,21755.9,76133.02,0.549,1.054,0.413,3,3,83.3,753,0.933,0
10833.42,118,14194.37,46561.03,0.674,0.763,0.519,1,4,57.1,699,0.826,0
20382.23,95,14268.38,46203.69,0.597,1.428,0.209,1,5,60.1,490,0.775,1
9513.42,144,8300.31,24589.85,0.499,1.146,0.404,1,2,51.2,783,0.885,0
17941.38,27,20919.72,54530.86,0.599,0.858,0.247,1,1,69.0,630,0.85,0
32658.48,144,33467.47,96143.6,0.649,0.976,0.422,3,5,91.2,627,0.946,0
29801.37,22,31288.03,96943.28,0.619,0.952,0.185,2,5,62.5,714,0.913,0
5652.97,82,8526.56,27934.7,0.629,0.663,0.38,4,3,70.8,604,0.509,0
5000.0,14,3763.9,11678.62,0.692,1.328,0.367,4,3,97.6,686,0.28,1
32602.01,30,17117.73,53227.73,0.678,1.905,0.243,1,5,77.0,534,0.688,1
5329.63,16,5343.23,15809.87,0.772,0.997,0.188,6,3,97.1,655,0.229,1
22501.63,10,14644.95,46218.54,0.695,1.536,0.709,3,5,53.4,683,0.395,1
5544.04,11,3598.6726000000003,10774.730800000001,0.741,1.662,0.537,5,6,84.0,609,0.112,1
13867.7,55,21805.37,66066.27,0.638,0.636,0.369,5,5,57.4,603,0.621,1
16792.31,15,11664.31,34350.76,0.638,1.44,0.262,4,8,52.4,718,0.391,1
5000.0,48,4843.79,16211.65,0.669,1.032,0.298,3,9,64.0,659,0.312,1
26556.32,28,15572.16,36043.9,0.607,1.705,0.398,4,4,52.0,617,0.483,0
6880.72,19,13193.68,39100.71,0.583,0.522,0.296,3,1,58.9,692,0.677,0
25202.34,123,27342.96,83664.39,0.574,0.922,0.385,1,4,60.8,606,0.945,0
29854.33,107,27039.36,69089.61,0.582,1.104,0.53,3,9,99.8,549,0.744,1
5000.0,44,3598.6726000000003,10802.68,0.667,1.471,0.321,3,3,53.9,560,0.343,1
8944.66,68,8996.44,26705.18,0.604,0.994,0.5,3,1,97.6,656,0.587,0
8410.41,7,12138.37,33636.05,0.675,0.693,0.439,4,8,69.8,641,0.271,1
10812.11,15,9802.64,31804.1,0.596,1.103,0.13,6,4,77.6,640,0.345,1
9636.68,17,10003.85,28225.69,0.538,0.963,0.096,1,3,52.6,680,0.716,0
32683.55,4,20803.34,66446.97,0.744,1.571,0.567,3,7,51.3,536,0.412,1
7166.12,31,4854.51,14780.97,0.717,1.476,0.168,4,3,49.9,692,0.397,1
12386.1,120,13294.6,38575.69,0.521,0.932,0.351,3,2,84.7,615,0.795,0
6430.73,33,9643.83,26595.34,0.752,0.667,0.165,4,7,85.0,662,0.377,1
21143.33,30,11191.36,31657.73,0.687,1.889,0.394,2,2,79.7,704,0.616,0
5901.7,135,9222.72,29615.52,0.564,0.64,0.517,3,1,73.7,745,0.788,0
44568.71,12,45507.77,140030.18359999993,0.806,0.979,0.314,6,5,45.7,602,0.874,1
39529.65,18,21346.46,67599.45,0.575,1.852,0.175,5,3,92.0,716,0.719,1
65044.000799999965,28,42529.34,127290.19,0.642,1.942,0.072,3,3,79.1,694,0.968,0
15439.74,51,17326.72,54861.45,0.563,0.891,0.38,3,1,67.8,648,0.761,0
13460.18,24,18388.62,56562.12,0.63,0.732,0.107,6,3,58.3,692,0.607,1
9518.85,23,9905.69,28286.04,0.657,0.961,0.478,2,7,83.3,629,0.383,1
40789.53,4,25787.69,71694.03,0.676,1.582,0.609,2,4,60.6,594,0.674,1
41152.62,29,16705.81,48860.1,0.575,2.463,0.451,5,2,76.7,724,0.579,1
12771.12,53,11166.6,31799.01,0.628,1.144,0.063,3,3,72.3,645,0.677,0
43456.63,21,39739.86,120457.89,0.597,1.094,0.569,4,5,60.8,765,0.9,0
5000.0,20,4733.06,16023.71,0.754,1.056,0.263,3,3,89.2,751,0.425,0
10206.42,111,10910.88,33465.51,0.604,0.935,0.124,3,5,73.5,584,0.713,0
60871.51,36,46340.38859999986,140030.18359999993,0.657,0.965,0.344,4,4,52.2,758,0.993,0
29542.55,4,18870.75,56614.61,0.648,1.566,0.371,3,5,75.7,651,0.579,0
5000.0,48,3598.6726000000003,10774.730800000001,0.649,1.667,0.485,5,9,61.1,687,0.162,1
20872.98,19,23967.05,63186.55,0.71,0.871,0.314,4,4,99.7,681,0.684,0
7803.05,30,6160.42,19427.18,0.632,1.267,0.134,5,6,82.7,601,0.283,1
7475.18,38,9179.01,26091.69,0.532,0.814,0.426,8,8,55.7,636,0.095,1
65044.000799999965,58,46340.38859999986,140030.18359999993,0.656,1.191,0.182,0,4,75.7,732,0.998,0
65044.000799999965,22,35596.1,98132.8,0.691,1.907,0.629,1,4,70.4,677,0.898,1
50788.46,19,34143.52,105330.49,0.681,1.487,0.428,4,4,80.0,583,0.807,0
11569.61,8,7864.79,22503.53,0.628,1.471,0.254,3,1,83.3,717,0.528,0
12588.34,74,11386.08,38658.14,0.664,1.106,0.453,3,5,73.2,588,0.525,0
17911.6,17,11631.66,38018.82,0.748,1.54,0.219,6,3,82.3,716,0.386,1
33325.45,8,20797.34,59725.93,0.695,1.602,0.109,4,3,65.1,752,0.735,0
9174.01,23,10785.8,26211.73,0.633,0.851,0.111,2,2,52.8,598,0.627,0
28419.76,6,34609.83,104812.79,0.648,0.821,0.338,2,4,53.7,727,0.913,0
13235.98,16,12917.16,37790.29,0.641,1.025,0.326,5,1,92.8,717,0.507,1
65044.000799999965,113,43573.59,140027.29,0.508,2.321,0.375,3,3,38.0,766,0.988,0
6668.86,6,7022.5,21090.2,0.66,0.95,0.127,4,1,97.2,588,0.424,0
9317.12,34,8555.96,28031.27,0.671,1.089,0.213,7,9,74.2,581,0.146,1
13343.95,84,17914.6,55864.65,0.644,0.745,0.077,1,4,92.3,622,0.881,0
9374.48,38,10730.07,28902.47,0.744,0.874,0.184,4,6,57.7,591,0.387,1
37770.89,38,27604.43,77864.75,0.572,1.368,0.327,4,5,93.0,821,0.849,0
57429.68,15,24227.19,70039.15,0.613,2.37,0.282,6,5,97.0,663,0.582,1
6562.07,16,9723.62,28777.75,0.729,0.675,0.558,4,9,97.8,665,0.204,1
32026.62,31,20357.5,59755.05,0.583,1.573,0.306,4,1,47.6,758,0.802,0
56330.51,9,44014.43,139632.41,0.588,1.28,0.323,5,2,86.2,625,0.93,1
18817.2,89,29442.01,91878.91,0.506,0.639,0.64,2,5,54.1,688,0.908,1
35239.09,95,23745.99,68837.89,0.553,1.484,0.366,3,4,25.1,566,0.839,0
19418.92,7,22283.27,70394.2,0.791,0.871,0.301,2,9,27.9,641,0.585,1
52379.24,8,31039.72,84394.78,0.664,1.687,0.194,5,9,36.3,764,0.727,1
18341.68,8,28149.35,89171.33,0.692,0.652,0.188,6,5,66.8,738,0.713,1
14296.11,18,9298.7,29835.36,0.584,1.537,0.51,4,7,54.2,688,0.298,1
19393.77,17,17529.8,53748.47,0.74,1.106,0.219,2,8,73.9,650,0.596,1
12950.53,137,15340.31,47956.36,0.598,0.844,0.33,4,5,65.7,664,0.777,0
9769.83,18,10963.22,34618.69,0.634,0.891,0.536,4,3,88.8,687,0.399,1
19004.84,118,20979.04,68212.34,0.49,0.906,0.393,0,4,76.2,546,0.92,1
15975.85,64,6574.05,20892.58,0.68,2.43,0.364,5,2,66.1,760,0.467,1
11581.08,4,11905.8,39167.71,0.669,0.973,0.541,8,5,53.7,566,0.118,1
5214.37,26,8124.69,21306.96,0.612,0.642,0.232,5,4,61.7,589,0.315,1
5000.0,19,5319.25,16126.83,0.645,0.94,0.135,4,3,33.0,539,0.322,1
30574.51,72,23854.86,71301.53,0.611,1.282,0.05,3,6,68.1,702,0.877,0
10400.88,107,11692.44,35504.58,0.606,0.89,0.257,5,4,52.8,777,0.697,1
34722.67,18,14772.04,47510.19,0.688,2.351,0.305,4,8,53.1,582,0.364,1
8728.45,49,9623.37,29168.05,0.648,0.907,0.168,3,2,95.8,624,0.612,0
11439.27,31,9870.02,29819.85,0.635,1.159,0.531,5,5,94.7,627,0.271,1
9769.14,18,13312.81,41430.64,0.676,0.734,0.071,4,3,14.2,613,0.554,0
5000.0,12,5096.1,13445.62,0.652,0.981,0.727,2,4,86.3,650,0.266,1
14757.48,9,9762.2,32932.27,0.66,1.512,0.178,5,6,54.8,649,0.318,1
30068.17,15,38409.91,114264.08,0.762,0.783,0.379,5,6,58.3,712,0.83,1
5000.0,20,6361.03,21337.98,0.671,0.786,0.364,3,4,64.7,658,0.372,1
62982.76,108,32277.22,90211.35,0.522,1.951,0.074,6,3,75.5,573,0.911,1
40450.36,24,46340.38859999986,134776.61,0.603,0.835,0.05,3,2,92.5,738,0.984,0
6608.37,13,6908.17,20347.22,0.522,0.957,0.429,1,7,47.9,745,0.483,0
17432.11,4,14061.78,42306.21,0.83,1.24,0.357,3,3,89.2,627,0.455,0
6077.47,12,5050.39,14535.76,0.833,1.203,0.075,4,5,15.6,713,0.32,1
5000.0,15,5573.85,15645.34,0.719,0.897,0.541,4,4,95.0,730,0.258,1
18170.52,26,14836.43,45828.57,0.582,1.225,0.271,1,6,25.4,656,0.694,0
14561.99,88,16395.97,54892.91,0.768,0.888,0.399,2,9,14.5,633,0.626,1
12138.28,110,11463.19,38954.33,0.453,1.059,0.554,3,5,67.7,751,0.728,0
9243.02,59,6827.44,20001.61,0.646,1.354,0.461,3,3,90.4,656,0.467,0
14599.35,43,7137.33,19563.09,0.519,2.045,0.316,5,2,93.7,730,0.466,1
28352.77,5,19046.88,55939.03,0.527,1.489,0.118,1,4,24.7,807,0.861,0
